datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_JP-CB_avg,carbon_intensity_exchange_JP-CB_avg,power_net_import_JP-TH_avg,carbon_intensity_exchange_JP-TH_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_JP-CB_avg,latest_forecasted_power_net_import_JP-TH_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-06-26 06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:19.989019+00:00,1624687200.0,JP-TK,533.18,443.2,541.61,,460.86,29168.75,,,3400.0,1467.92,31100.83,electricityMap Estimation,80.25,18.69,82.03,17.97,0.0,0.0,345.13,10750.57,65.94,3327.08,1504.25,11546.9,1628.87,0.0,331.22,10.0,386.43,11499.8,217.92,3248.39,1949.5,11779.63,1652.85,25.1,0.0,0.0,,,-1467.92,533.21,3400.0,460.86,-1.84,0.6,684.28,296.05,290.59,1.4,6820.0,,,-1490.5,3400.3,,
2021-06-26 07:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1624690800.0,JP-TK,550.27,458.27,557.89,,460.86,29657.42,,,2527.5,1510.75,30674.17,electricityMap Estimation,83.17,16.03,84.72,15.28,0.0,0.0,362.42,11288.92,68.05,2522.88,1579.58,12125.13,1710.44,0.0,245.71,7.42,387.58,11674.39,179.8,2457.37,1886.04,12114.83,1702.42,18.62,0.0,0.0,,,-1510.75,550.27,2527.5,460.86,-1.92,0.69,303.06,295.64,290.76,0.21,6820.0,,,-1043.8,2736.1,,
2021-06-26 08:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:29:32.707800+00:00,1624694400.0,JP-TK,570.08,475.81,576.34,,460.86,30485.25,,,1746.67,1375.25,30856.67,electricityMap Estimation,86.53,12.92,87.76,12.24,0.0,0.0,385.92,12021.22,62.96,1600.03,1682.04,12911.68,1821.4,0.0,170.49,5.15,398.73,12143.73,140.03,1568.51,1874.4,12748.84,1793.87,12.92,0.0,0.0,,,-1375.25,570.02,1746.67,460.86,-1.67,0.62,244.38,295.17,290.93,0.34,8240.0,,,-1140.2,2165.9,,
2021-06-26 09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1624698000.0,JP-TK,600.64,503.18,605.96,,460.86,31515.58,,,1198.33,1178.92,31535.0,electricityMap Estimation,91.64,7.99,92.65,7.35,0.0,0.0,421.2,13120.07,58.71,0.0,1835.8,14091.92,1987.89,0.0,117.89,3.56,426.25,13086.19,111.74,25.39,1952.22,13851.95,1950.88,8.93,0.0,0.0,,,-1178.92,600.73,1198.33,460.86,-1.35,0.76,173.85,294.23,290.59,0.46,8510.0,,,-707.5,1513.1,,
2021-06-26 10:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1624701600.0,JP-TK,600.56,503.11,605.94,,460.86,31368.25,,,1209.17,834.92,31742.5,electricityMap Estimation,91.62,8.0,92.65,7.35,0.0,0.0,419.22,13058.32,59.42,0.0,1827.16,14025.6,1978.53,0.0,120.19,3.63,429.1,13171.36,114.12,25.88,1966.49,13939.46,1963.17,9.11,0.0,0.0,,,-834.92,600.58,1209.17,460.86,-1.21,1.03,145.54,293.58,290.57,0.52,8750.0,,,-1236.8,1021.4,,
2021-06-26 11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1624705200.0,JP-TK,599.53,502.29,605.91,,460.86,29318.25,,,1348.33,444.08,30222.5,electricityMap Estimation,91.43,8.12,92.64,7.36,0.0,0.0,391.8,12204.29,57.05,0.0,1707.66,13108.31,1849.13,0.0,135.54,4.09,409.39,12532.51,119.63,29.19,1892.88,13226.78,1862.22,10.27,0.0,0.0,,,-444.08,599.52,1348.33,460.86,-1.39,0.43,116.43,293.27,290.47,0.53,8480.0,,,-1133.1,912.5,,
2021-06-26 12:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1624708800.0,JP-TK,597.82,500.92,606.03,,460.86,27419.67,,,1644.17,641.33,28422.5,electricityMap Estimation,91.1,8.33,92.66,7.34,0.0,0.0,366.5,11416.18,48.04,0.0,1597.39,12261.83,1729.72,0.0,163.99,4.95,386.57,11775.27,123.7,35.32,1816.17,12364.31,1739.8,12.42,0.0,0.0,,,-641.33,597.78,1644.17,460.86,-0.7,0.55,89.91,293.0,290.22,0.49,8240.0,,,-775.2,1325.7,,
2021-06-26 13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:30:19.892325+00:00,1624712400.0,JP-TK,597.65,500.79,606.03,,460.86,26288.83,,,1610.0,624.67,27274.17,electricityMap Estimation,91.06,8.35,92.66,7.34,0.0,0.0,351.38,10945.33,46.13,0.0,1531.5,11756.1,1658.38,0.0,160.51,4.85,371.07,11298.38,120.18,34.57,1745.87,11858.1,1668.48,12.16,0.0,0.0,,,-624.67,597.58,1610.0,460.86,-0.63,0.42,0.0,292.91,290.46,0.01,6540.0,,,-1306.5,1609.9,,
2021-06-26 14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:20.275036+00:00,1624716000.0,JP-TK,598.06,501.12,606.16,,460.86,25334.9,,,1495.83,546.75,26283.98,electricityMap Estimation,91.14,8.29,92.68,7.32,0.0,0.0,338.71,10550.48,38.9,0.0,1476.25,11332.0,1598.56,0.0,149.46,4.51,357.46,10892.32,108.02,32.19,1677.69,11441.05,1609.95,11.32,0.0,0.0,,,-546.75,598.04,1495.83,460.86,-0.11,0.17,0.0,292.56,290.12,0.06,6250.0,,,-1405.6,1532.6,,
2021-06-26 15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1624719600.0,JP-TK,595.66,499.2,606.11,,460.86,23826.91,,,1849.17,1291.0,24385.08,electricityMap Estimation,90.68,8.58,92.68,7.32,0.0,0.0,318.52,9921.69,38.52,0.0,1388.27,10656.63,1503.29,0.0,178.91,5.4,333.25,10090.25,120.28,38.53,1595.73,10528.7,1480.46,13.56,0.0,0.0,,,-1291.0,595.41,1849.17,460.86,-0.11,-0.13,0.0,292.44,289.91,0.04,6160.0,,,-1362.0,1754.7,,
2021-06-26 16:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1624723200.0,JP-TK,597.01,500.28,606.03,,460.86,22226.92,,,1471.67,707.75,22990.83,electricityMap Estimation,90.94,8.42,92.66,7.34,0.0,0.0,297.09,9254.17,38.98,0.0,1294.87,9939.66,1402.15,0.0,145.58,4.4,313.22,9520.34,105.92,31.35,1481.74,9974.14,1403.12,11.03,0.0,0.0,,,-707.75,596.93,1471.67,460.86,0.2,0.06,0.0,292.26,290.01,0.15,5920.0,,,-1483.9,1672.1,,
2021-06-26 17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:20.275036+00:00,1624726800.0,JP-TK,598.65,501.59,606.07,,460.86,22198.08,,,1196.67,873.92,22520.83,electricityMap Estimation,91.25,8.23,92.67,7.33,0.0,0.0,296.73,9242.92,37.11,0.0,1293.3,9927.58,1400.44,0.0,117.52,3.55,305.82,9335.39,90.7,25.31,1427.01,9823.95,1382.68,8.9,0.0,0.0,,,-873.92,598.68,1196.67,460.86,0.04,0.03,0.0,292.22,289.77,0.29,6030.0,,,-1488.0,1513.9,,
2021-06-26 18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1624730400.0,JP-TK,600.27,502.88,605.91,,460.86,22927.33,,,928.33,1174.83,22680.83,electricityMap Estimation,91.57,8.04,92.64,7.36,0.0,0.0,306.4,9543.99,44.52,0.0,1335.42,10250.95,1446.06,0.0,90.04,2.72,306.76,9409.36,84.45,19.39,1409.13,9950.85,1401.32,6.82,0.0,0.0,,,-1174.83,600.29,928.33,460.86,-0.64,0.04,0.0,292.33,289.61,0.24,6080.0,,,-1472.4,1022.0,,
2021-06-26 19:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:29:32.707800+00:00,1624734000.0,JP-TK,586.25,490.18,591.09,,460.86,23002.33,,,888.33,1221.5,22669.17,electricityMap Estimation,89.26,10.36,90.2,9.8,0.0,0.0,299.28,9322.32,48.94,602.04,1304.41,10012.87,1412.47,0.0,86.0,2.6,298.74,9165.99,86.67,589.77,1370.92,9696.43,1365.54,6.52,0.0,0.0,,,-1221.5,586.27,888.33,460.86,-0.88,0.36,0.0,292.23,289.66,0.15,6160.0,,,-1443.9,821.1,,
2021-06-26 20:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1624737600.0,JP-TK,571.72,477.32,578.19,,460.86,21827.33,,,1275.0,1017.33,22085.0,electricityMap Estimation,86.8,12.64,88.07,11.93,0.0,0.0,277.29,8637.34,51.32,1067.0,1208.56,9277.14,1308.69,0.0,124.21,3.75,286.41,8720.17,107.17,1046.81,1347.8,9151.61,1287.66,9.41,0.0,0.0,,,-1017.33,571.59,1275.0,460.86,-1.08,0.24,1.98,292.22,289.79,0.24,5970.0,,,-1500.0,864.2,,
2021-06-26 21:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:30:19.892325+00:00,1624741200.0,JP-TK,522.13,433.36,530.05,,460.86,19923.58,,,2573.33,576.08,21920.83,electricityMap Estimation,78.39,20.45,80.12,19.88,0.0,0.0,230.26,7172.36,54.13,2672.9,1003.58,7703.64,1086.72,0.0,255.85,7.73,268.27,7941.54,172.43,2659.43,1374.15,8087.96,1134.09,19.38,0.0,0.0,,,-576.08,522.24,2573.33,460.86,-1.27,0.17,19.33,292.51,290.06,0.42,5810.0,,,-1364.4,1517.7,,
2021-06-26 22:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1624744800.0,JP-TK,502.75,416.18,509.41,,460.86,20505.83,,,3263.33,497.5,23271.67,electricityMap Estimation,75.1,23.5,76.71,23.29,0.0,0.0,226.91,7067.98,54.54,3505.0,988.97,7591.53,1070.91,0.0,325.87,9.84,278.1,8134.15,205.85,3501.85,1473.07,8173.91,1144.35,24.69,0.0,0.0,,,-497.5,502.73,3263.33,460.86,-1.3,0.13,40.8,292.84,290.08,0.67,5790.0,,,-1159.7,2406.9,,
2021-06-26 23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:13.941494+00:00,1624748400.0,JP-TK,502.88,416.15,509.04,,460.86,23938.42,,,3508.33,1280.08,26166.67,electricityMap Estimation,75.16,23.54,76.65,23.35,0.0,0.0,264.67,8244.3,56.45,4115.29,1153.57,8854.99,1249.14,0.0,341.16,10.31,310.89,9130.79,213.42,3996.82,1628.23,9217.98,1291.22,25.85,0.0,0.0,,,-1280.08,502.88,3508.33,460.86,-1.42,0.01,68.95,293.24,290.19,0.9,5930.0,,,-79.8,2689.5,,
2021-06-27 00:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1624752000.0,JP-TK,498.96,412.32,503.61,,460.86,27147.25,,,3314.17,1456.42,29005.0,electricityMap Estimation,74.58,24.31,75.75,24.25,0.0,0.0,296.64,9240.13,67.91,4925.07,1292.91,9924.58,1400.02,0.0,321.88,9.72,337.71,9997.51,215.24,4758.9,1729.69,10182.19,1427.75,24.39,0.0,0.0,,,-1456.42,498.96,3314.17,460.86,-2.03,-0.12,120.69,294.04,290.34,1.16,5970.0,,,341.5,2913.7,,
2021-06-27 01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:33:13.941494+00:00,1624755600.0,JP-TK,495.79,409.46,500.08,,460.86,28064.33,,,3448.33,1445.17,30067.5,electricityMap Estimation,74.05,24.83,75.17,24.83,0.0,0.0,304.3,9478.76,67.07,5270.85,1326.3,10180.89,1436.18,0.0,335.61,10.14,347.96,10294.34,220.99,5101.39,1785.33,10477.31,1469.02,25.43,0.0,0.0,,,-1445.17,495.79,3448.33,460.86,-1.99,-0.08,354.96,294.51,290.37,0.15,6030.0,,,83.6,3096.3,,
2021-06-27 02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1624759200.0,JP-TK,494.64,408.56,499.23,,460.86,28115.83,,,3825.0,1445.83,30495.0,electricityMap Estimation,73.82,24.95,75.03,24.97,0.0,0.0,304.29,9478.26,62.42,5328.18,1326.23,10180.36,1436.1,0.0,372.49,11.25,354.45,10436.93,233.84,5167.21,1843.19,10566.76,1480.65,28.22,0.0,0.0,,,-1445.83,494.64,3825.0,460.86,-1.75,0.09,392.33,294.83,290.4,0.52,6130.0,,,160.8,3367.4,,
2021-06-27 03:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:30:19.892325+00:00,1624762800.0,JP-TK,487.31,401.78,490.53,,460.86,28264.75,,,3438.33,1447.25,30255.83,electricityMap Estimation,72.66,26.24,73.59,26.41,0.0,0.0,300.05,9346.31,79.23,5776.65,1307.76,10038.63,1416.11,0.0,334.7,10.11,343.81,10166.58,232.19,5585.02,1766.52,10341.64,1449.9,25.36,0.0,0.0,,,-1447.25,487.31,3438.33,460.86,-2.44,0.75,469.87,295.78,290.63,0.94,6130.0,,,123.0,3112.2,,
2021-06-27 04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1624766400.0,JP-TK,511.09,423.22,516.93,,460.86,27838.0,,,3235.0,1203.83,29869.17,electricityMap Estimation,76.6,22.34,77.95,22.05,0.0,0.0,313.02,9750.38,72.04,4388.31,1364.3,10472.63,1477.33,0.0,317.24,9.58,355.35,10554.32,217.65,4286.53,1802.83,10788.27,1513.37,24.04,0.0,0.0,,,-1203.83,511.11,3235.0,460.86,-2.23,-0.07,364.95,294.7,290.48,2.56,6130.0,,,144.6,2898.9,,
2021-06-27 05:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1624770000.0,JP-TK,529.59,439.76,536.52,,460.86,28054.83,,,2829.17,1374.83,29509.17,electricityMap Estimation,79.7,19.36,81.19,18.81,0.0,0.0,328.55,10234.17,68.53,3448.68,1432.0,10992.26,1550.63,0.0,275.77,8.33,361.26,10805.82,194.49,3354.49,1795.41,11130.01,1562.69,20.89,0.0,0.0,,,-1374.83,529.62,2829.17,460.86,-2.0,-0.51,334.79,294.21,290.7,3.99,6040.0,,,60.1,2783.4,,
2021-06-27 06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:33:19.989019+00:00,1624773600.0,JP-TK,533.99,443.47,539.78,,460.86,28209.83,,,2232.5,1031.5,29410.83,electricityMap Estimation,80.5,18.75,81.73,18.27,0.0,0.0,332.56,10358.97,71.64,3301.35,1449.46,11126.3,1569.54,0.0,219.87,6.64,359.05,10827.56,172.08,3236.98,1741.0,11249.89,1581.1,16.66,0.0,0.0,,,-1031.5,533.9,2232.5,460.86,-2.16,-0.48,362.38,294.66,291.09,2.39,6200.0,,,-339.8,2100.0,,
2021-06-27 07:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1624777200.0,JP-TK,562.84,469.36,569.31,,460.86,28513.75,,,1808.33,706.25,29615.83,electricityMap Estimation,85.31,14.08,86.6,13.4,0.0,0.0,356.2,11095.44,75.03,1836.11,1552.51,11917.33,1681.13,0.0,180.12,5.44,378.83,11508.17,157.55,1832.16,1795.37,12049.58,1694.97,13.65,0.0,0.0,,,-706.25,562.78,1808.33,460.86,-2.03,-1.22,124.1,293.56,290.9,0.78,6370.0,,,-281.8,1687.8,,
2021-06-27 08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:29:32.707800+00:00,1624780800.0,JP-TK,567.91,473.78,573.4,,460.86,29513.58,,,1513.33,439.42,30587.5,electricityMap Estimation,86.19,13.31,87.28,12.72,0.0,0.0,371.57,11574.02,76.22,1687.3,1619.47,12431.36,1753.64,0.0,152.19,4.6,392.43,11977.03,146.34,1696.17,1832.27,12601.39,1773.56,11.53,0.0,0.0,,,-439.42,567.95,1513.33,460.86,-2.21,-0.99,104.5,293.73,291.27,1.31,7920.0,,,-559.1,1219.0,,
2021-06-27 09:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1624784400.0,JP-TK,583.31,487.39,586.79,,460.86,31370.83,,,893.33,934.17,31330.0,electricityMap Estimation,88.81,10.91,89.49,10.51,0.0,0.0,404.96,12614.2,80.09,1046.73,1765.02,13548.59,1911.24,0.0,88.47,2.67,408.42,12578.61,119.16,1035.48,1850.96,13357.57,1881.93,6.7,0.0,0.0,,,-934.17,583.3,893.33,460.86,-1.89,-1.77,101.0,293.52,291.77,1.32,8470.0,,,-531.7,1173.2,,
2021-06-27 10:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1624788000.0,JP-TK,602.49,504.63,605.44,,460.86,31793.92,,,664.17,1236.42,31221.67,electricityMap Estimation,92.01,7.78,92.57,7.43,0.0,0.0,424.55,13224.44,86.8,0.0,1850.4,14204.02,2003.7,0.0,65.15,1.97,419.57,12963.46,113.97,14.03,1880.84,13811.2,1946.55,4.94,0.0,0.0,,,-1236.42,602.47,664.17,460.86,-1.72,-2.29,62.63,292.77,291.1,1.72,8490.0,,,-1247.5,686.3,,
2021-06-27 11:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-05T04:29:32.707800+00:00,1624791600.0,JP-TK,599.8,502.47,605.2,,460.86,29732.08,,,1155.83,1020.42,29867.5,electricityMap Estimation,91.5,8.12,92.53,7.47,0.0,0.0,396.86,12361.7,93.48,0.0,1729.69,13277.38,1872.98,0.0,113.98,3.44,403.31,12378.03,143.71,24.55,1849.12,13098.08,1844.64,8.64,0.0,0.0,,,-1020.42,599.77,1155.83,460.86,-1.63,-2.66,50.11,292.56,290.98,1.86,8390.0,,,-1141.2,717.2,,
2021-06-27 12:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1624795200.0,JP-TK,598.53,501.45,605.09,,460.86,27809.42,,,1325.0,998.58,28135.83,electricityMap Estimation,91.26,8.27,92.52,7.48,0.0,0.0,371.12,11560.17,92.57,0.0,1617.53,12416.48,1751.54,0.0,130.49,3.94,380.81,11650.2,150.44,28.1,1764.24,12287.83,1729.9,9.89,0.0,0.0,,,-998.58,598.49,1325.0,460.86,-1.4,-2.75,51.87,292.56,291.32,1.97,6820.0,,,-856.9,1050.3,,
2021-06-27 13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1624798800.0,JP-TK,595.85,499.3,604.97,,460.85,25290.25,,,1683.33,296.08,26677.5,electricityMap Estimation,90.76,8.6,92.5,7.5,0.0,0.0,337.44,10510.85,89.26,0.0,1470.71,11289.44,1592.55,0.0,172.08,5.2,362.97,11027.33,168.7,37.06,1719.83,11547.01,1624.29,13.04,0.0,0.0,,,-296.08,586.69,1683.33,460.86,-1.07,-2.76,0.0,292.41,291.2,0.1,8010.0,,,-1369.6,1434.2,,
2021-06-27 14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-05T04:29:32.707800+00:00,1624802400.0,JP-TK,594.96,498.58,605.0,,460.86,24302.3,,,1821.67,686.67,25437.3,electricityMap Estimation,90.58,8.7,92.5,7.5,0.0,0.0,324.27,10100.88,84.27,0.0,1413.34,10849.09,1530.44,0.0,180.87,5.46,346.81,10509.44,166.67,38.95,1656.4,10975.56,1543.44,13.7,0.0,0.0,,,-686.67,594.84,1821.67,460.86,-0.71,-2.67,0.0,292.18,291.02,0.22,6430.0,,,-980.0,1699.9,,
2021-06-27 15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:19.989019+00:00,1624806000.0,JP-TK,594.91,498.55,605.01,,460.86,22911.18,,,1725.0,916.17,23720.02,electricityMap Estimation,90.58,8.71,92.5,7.5,0.0,0.0,305.71,9522.71,79.37,0.0,1332.45,10228.1,1442.84,0.0,169.38,5.12,323.42,9799.72,155.66,36.48,1545.28,10233.11,1439.01,12.83,0.0,0.0,,,-916.17,594.87,1725.0,460.86,-0.63,-2.48,0.0,292.01,290.8,0.22,5750.0,,,-1068.8,1909.3,,
2021-06-27 16:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:29:32.707800+00:00,1624809600.0,JP-TK,594.81,498.46,604.88,,460.86,21252.67,,,1599.17,485.17,22366.67,electricityMap Estimation,90.56,8.73,92.48,7.52,0.0,0.0,283.53,8831.57,77.97,0.0,1235.74,9485.76,1338.12,0.0,159.6,4.82,304.91,9238.86,150.98,34.37,1456.76,9647.6,1356.68,12.09,0.0,0.0,,,-485.17,594.66,1599.17,460.86,-0.3,-2.48,0.0,292.07,290.79,0.26,5690.0,,,-1308.4,1654.8,,
2021-06-27 17:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:30:19.892325+00:00,1624813200.0,JP-TK,596.21,499.58,604.81,,460.86,21103.75,,,1340.83,397.92,22046.67,electricityMap Estimation,90.83,8.56,92.47,7.53,0.0,0.0,281.5,8768.61,79.99,0.0,1226.93,9418.14,1328.58,0.0,134.39,4.06,299.58,9113.62,141.44,28.94,1413.32,9556.62,1344.52,10.18,0.0,0.0,,,-397.92,596.38,1340.83,460.86,-0.48,-2.54,0.0,292.08,290.73,0.27,5670.0,,,-1375.3,1639.3,,
2021-06-27 18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:20.275036+00:00,1624816800.0,JP-TK,598.76,501.63,605.03,,460.86,22087.92,,,1005.0,685.42,22407.5,electricityMap Estimation,91.31,8.25,92.51,7.49,0.0,0.0,294.74,9180.98,75.46,0.0,1284.63,9861.05,1391.06,0.0,99.5,3.01,303.07,9279.03,119.76,21.43,1400.61,9794.54,1379.01,7.54,0.0,0.0,,,-685.42,598.83,1005.0,460.86,-0.64,-2.3,0.0,291.87,290.48,0.22,5790.0,,,-1356.7,1152.8,,
2021-06-27 19:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:30:19.892325+00:00,1624820400.0,JP-TK,590.77,494.34,596.14,,460.86,22664.92,,,936.67,859.08,22742.5,electricityMap Estimation,90.0,9.59,91.04,8.96,0.0,0.0,297.64,9271.15,76.1,360.17,1297.25,9957.9,1404.72,0.0,92.06,2.78,302.61,9276.66,116.4,366.88,1392.63,9804.83,1380.67,6.98,0.0,0.0,,,-859.08,590.77,936.67,460.86,-0.88,-2.25,0.0,291.55,290.24,0.0,5880.0,,,-1373.3,914.9,,
2021-06-27 20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:20.275036+00:00,1624824000.0,JP-TK,580.3,484.94,585.87,,460.86,22964.33,,,1073.33,907.67,23130.0,electricityMap Estimation,88.26,11.29,89.34,10.66,0.0,0.0,295.95,9218.72,76.62,784.77,1289.91,9901.59,1396.78,0.0,105.3,3.18,302.86,9263.09,122.98,777.83,1404.34,9767.41,1375.03,7.98,0.0,0.0,,,-907.67,580.23,1073.33,460.86,-1.17,-2.14,4.24,291.6,290.23,0.0,5810.0,,,-1306.5,922.4,,
2021-06-27 21:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1624827600.0,JP-TK,528.47,438.4,533.3,,460.86,23664.92,,,1688.33,596.58,24756.67,electricityMap Estimation,79.62,19.7,80.66,19.34,0.0,0.0,275.34,8576.72,80.12,3021.11,1200.08,9212.04,1299.5,0.0,168.2,5.08,297.73,9001.38,156.92,2986.19,1432.37,9377.68,1318.37,12.74,0.0,0.0,,,-596.58,528.53,1688.33,460.86,-1.43,-2.16,40.01,292.72,290.9,0.01,5760.0,,,-1179.1,1197.2,,
2021-06-27 22:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-05T04:33:13.941494+00:00,1624831200.0,JP-TK,506.91,419.2,511.29,,460.86,26244.67,,,2496.67,503.83,28237.5,electricityMap Estimation,75.98,23.14,77.03,22.97,0.0,0.0,291.6,9083.0,86.37,4380.75,1270.92,9755.82,1376.21,0.0,250.31,7.56,329.44,9855.92,201.95,4357.67,1636.32,10153.71,1425.65,18.96,0.0,0.0,,,-503.83,507.02,2496.67,460.86,-1.9,-2.12,98.94,293.56,290.93,0.01,5780.0,,,-446.5,1523.6,,
2021-06-27 23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-05T04:33:20.275036+00:00,1624834800.0,JP-TK,500.09,413.05,503.9,,460.86,31470.83,,,3055.83,1181.67,33345.0,electricityMap Estimation,74.85,24.25,75.8,24.2,0.0,0.0,344.12,10719.1,97.53,5673.01,1499.85,11513.11,1624.11,0.0,301.08,9.09,384.02,11473.74,235.04,5543.6,1914.87,11803.7,1657.05,22.81,0.0,0.0,,,-1181.67,500.11,3055.83,460.86,-2.26,-2.36,170.52,294.58,290.93,0.01,5960.0,,,-677.8,1873.6,,
2021-06-28 00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:19.989019+00:00,1624838400.0,JP-TK,498.07,411.11,501.34,,460.86,36211.33,,,3185.83,1510.5,37886.67,electricityMap Estimation,74.54,24.63,75.38,24.62,0.0,0.0,393.75,12264.99,114.91,6689.69,1716.15,13173.51,1858.33,0.0,312.5,9.44,432.3,12958.95,256.69,6500.5,2134.42,13379.2,1878.99,23.68,0.0,0.0,,,-1510.5,498.07,3185.83,460.86,-2.91,-2.52,256.94,295.65,290.69,0.03,7210.0,,,-880.8,1637.5,,
2021-06-28 01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-05T04:33:13.941494+00:00,1624842000.0,JP-TK,503.51,416.01,507.21,,460.86,37948.5,,,3293.33,1510.17,39731.67,electricityMap Estimation,75.44,23.74,76.35,23.65,0.0,0.0,417.94,13018.33,113.72,6621.82,1821.56,13982.65,1972.47,0.0,323.62,9.78,458.18,13747.28,260.94,6449.04,2256.16,14206.72,1995.43,24.52,0.0,0.0,,,-1510.17,503.51,3293.33,460.86,-3.22,-2.04,770.16,296.04,290.63,0.06,7000.0,,,-1334.4,1399.7,,
